restaurant_id,name,city,cuisine,latitude,longitude,takeaway,delivery,opening_hours
12232108733,Kanlaya,Chicago,thai,41.9682834,-87.6886861,Unknown,Unknown,Unknown
12233127004,Sushi Pink,Chicago,sushi,41.8829431,-87.6501894,Unknown,Unknown,Unknown
12239507896,The Sugar Hole,Chicago,ice_cream;soup,41.9560333,-87.7229203,Unknown,Unknown,Sa-Su 15:00-20:00
12250594818,Laschet's Inn,Chicago,german,41.953919,-87.6819953,Unknown,Unknown,Unknown
12272490450,Noyane,Chicago,Unknown,41.8939744,-87.6251175,Unknown,Unknown,Unknown
12277367092,Smoke Daddy BBQ,Chicago,barbecue,41.9034569,-87.6727572,Unknown,Unknown,Unknown
12277395212,Little Wok,Chicago,chinese;sushi,41.9033863,-87.6769208,Unknown,Unknown,Unknown
12277395219,Janik's Cafe,Chicago,mexican,41.9030292,-87.6777671,Unknown,Unknown,Unknown
12277818056,312 Fish Market,Chicago,sushi,41.8543942,-87.6412288,Unknown,Unknown,Th-Tu 11:00-21:00
12277818057,Qiao Lin Hotpot,Chicago,chinese,41.8540815,-87.6414767,Unknown,Unknown,Unknown
12279676199,Joe Willie's,Chicago,seafood,41.8762703,-87.7006261,Unknown,Unknown,Unknown
12288326605,Market Creations,Chicago,Unknown,41.8791086,-87.6433899,Unknown,Unknown,Unknown
12288539199,Puebla Restaurant,Chicago,mexican,41.9299936,-87.7091953,Unknown,Unknown,Unknown
12293928453,La Mexicana Taqueria,Chicago,mexican,41.8306362,-87.6467179,Unknown,Unknown,Mo-Su 11:00-22:00
12299625001,Indian Clay Pot,Chicago,Unknown,41.954394,-87.6743451,Unknown,Unknown,Unknown
12299625201,Ekiben,Chicago,japanese,41.9540151,-87.6753711,Unknown,Unknown,Unknown
12299625301,Captain Shrimp,Chicago,Unknown,41.9540383,-87.6764909,Unknown,Unknown,Unknown
12300095037,Daebak Korean BBQ,Chicago,korean,41.9046904,-87.668957,Unknown,Unknown,Unknown
12316331019,Mariscos La Diabla Restaurant,Chicago,mexican,41.7787451,-87.7286257,Unknown,Unknown,Unknown
12319545007,5 Estrellas Restaurant,Chicago,mexican,41.7864823,-87.6964788,Unknown,Unknown,Unknown
12323867583,Blue Agave,Chicago,mexican,41.8889001,-87.6426376,Unknown,Unknown,Unknown
12324775065,Diner Grill,Chicago,Unknown,41.9541008,-87.6704715,Unknown,Unknown,Unknown
12329584630,Indienne,Chicago,indian,41.8945593,-87.6351044,Unknown,Unknown,Unknown
12330237155,Gigi's Vegan Kitchen,Chicago,Unknown,41.8923595,-87.6620929,Unknown,Unknown,Unknown
12331090374,La Condesa,Chicago,mexican,41.8998957,-87.667137,Unknown,Unknown,Unknown
12346745017,El Publano,Chicago,mexican,41.8011738,-87.6896814,Unknown,Unknown,Unknown
12346745029,Rosa's Tamales,Chicago,mexican,41.7935747,-87.7066737,Unknown,Unknown,Unknown
12347110113,Flaco's Tacos,Chicago,mexican,41.8727257,-87.6289565,Unknown,Unknown,Unknown
12350286523,Pitaki,Chicago,greek,41.8868801,-87.651859,Unknown,Unknown,Mo-Sa 11:00-20:00; Su 11:00-18:00
12360305013,Rafael Restaurant,Chicago,american,41.8754229,-87.624674,Unknown,Unknown,Unknown
12372597799,Sushi Payce,Chicago,sushi,41.9250415,-87.664038,Unknown,Unknown,Unknown
12421997941,Lillie's Q,Chicago,barbecue,41.8894171,-87.6666661,Unknown,Unknown,Unknown
12470568647,The Palm Restaurant,Chicago,steak_house,41.8874781,-87.6195344,Unknown,Unknown,Mo-Su 11:30-22:00
12488352477,Naf Naf Grill,Chicago,middle_eastern,41.8782961,-87.6314136,Unknown,Unknown,Mo-Th 10:00-15:00; Fr-Su off
12490236128,New Best Sub,Chicago,burger;wings,41.8956549,-87.7102878,Unknown,Unknown,Unknown
12494931847,D'Agostino's Pizza and Pub Wrigleyville,Chicago,pizza,41.946927,-87.6637401,Unknown,Unknown,Unknown
12513186762,El Presidente,Chicago,mexican,41.9286352,-87.6685222,Unknown,Unknown,Unknown
12520661802,Un Amor,Chicago,latin_american;brunch,41.8962819,-87.6644423,Unknown,Unknown,Tu-We Off
600491809,Hard Rock Cafe,Houston,american,29.7626286,-95.3672993,Unknown,Unknown,Su-Th 11:00-22:00; Fr-Sa 11:00-24:00
912557755,The Rice Box,Houston,Unknown,29.7557726,-95.4085642,Unknown,Unknown,Unknown
919353392,Birraporetti's,Houston,italian,29.7622468,-95.364836,Unknown,Unknown,Mo-Sa 11:00-24:00; Su 10:00-24:00
1009805803,Gen Korean BBQ House,Houston,korean,29.7430613,-95.3796154,Unknown,Unknown,Unknown
1009805811,Piola,Houston,italian,29.7427972,-95.3797685,Unknown,Unknown,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 12:00-24:00; Su 12:00-23:00
1036110479,El Tiempo Cantina,Houston,tex-mex,29.744737,-95.385631,yes,yes,"Su-Tu 11:00-21:00, We-Th 11:00-22:00, Fr-Sa 11:00-23:00"
1075959005,Backstreet Cafe,Houston,Unknown,29.7553353,-95.4085726,Unknown,Unknown,Unknown
1075963819,Cafe Express,Houston,Unknown,29.7534482,-95.3995168,Unknown,Unknown,Unknown
1075983534,La Madeleine,Houston,Unknown,29.7523537,-95.4104227,Unknown,Unknown,Unknown
1406368159,The Buffalo Grille,Houston,american,29.7210491,-95.4427831,Unknown,Unknown,Mo 07:00-14:00; Tu-Fr 07:00-21:00; Sa 08:00-21:00; Su 08:00-14:00
1567411162,Shokku Ramen,Houston,japanese,29.7887188,-95.3880842,Unknown,Unknown,*
1568651894,Brasa's Steakhouse,Houston,steak_house,29.7589071,-95.3629581,Unknown,Unknown,"Mo-Fr 11:30-15:00,17:00-22:00; Sa 11:30-22:00"
1975444287,Texas Medical Center Commons,Houston,Unknown,29.7095374,-95.3977045,Unknown,Unknown,Unknown
1975476293,Salata,Houston,Unknown,29.7094513,-95.4013821,Unknown,Unknown,Unknown
1975476309,Cliff's Grill,Houston,burger,29.7099195,-95.4018918,Unknown,Unknown,Unknown
1975476318,Go Fish,Houston,vietnamese,29.7098624,-95.4013459,Unknown,Unknown,Unknown
1975485013,Citadel BBQ,Houston,Unknown,29.7100977,-95.4017536,Unknown,Unknown,Unknown
1975617303,Pizza Hut,Houston,pizza,29.7065646,-95.4053495,Unknown,Unknown,Unknown
2318462052,Lemongrass Cafe,Houston,thai,29.7051229,-95.4692533,Unknown,Unknown,Unknown
2333724414,Relish Restaurant & Bar,Houston,american,29.742563,-95.421236,Unknown,Unknown,Unknown
2337129391,The Grotto,Houston,italian,29.740553,-95.456784,Unknown,Unknown,Unknown
2345832882,Escalante's Mexican Grille,Houston,mexican,29.688858,-95.45989,yes,Unknown,Unknown
2345863635,Café Express,Houston,american,29.685633,-95.46056,yes,Unknown,Unknown
2345893539,Fadi's Mediterranean Grill,Houston,mediterranean,29.689606,-95.460311,yes,Unknown,Unknown
2346498313,Jax Grill,Houston,american,29.7081948,-95.4683258,yes,Unknown,Unknown
2346520996,Luigi's Pizzeria,Houston,pizza,29.715527,-95.451842,Unknown,Unknown,Unknown
2346537983,Fajita Pete's,Houston,mexican,29.706868,-95.440835,yes,yes,Unknown
2346596702,JJ Garden Restaurant,Houston,asian,29.689483,-95.457298,Unknown,Unknown,Unknown
2348537231,Thai Cottage,Houston,thai,29.732151,-95.441158,Unknown,Unknown,Unknown
2349341848,La Madeline,Houston,french,29.6887987,-95.4601726,Unknown,Unknown,Unknown
2352127672,Flower Child,Houston,Unknown,29.756166,-95.4570241,yes,Unknown,Unknown
2353755211,Pizza Hut,Houston,pizza,29.705441,-95.440892,yes,Unknown,Unknown
2355940063,The Rustic,Houston,Unknown,29.7570434,-95.4566572,Unknown,Unknown,Mo-Tu 11:00-22:00; Th 11:00-23:00; Fr 11:00-24:00; Sa 10:00-24:00; Su 10:00-20:00
2356039077,Boudreaux Cajun Restaurant,Houston,Unknown,29.72301,-95.45943,Unknown,Unknown,Unknown
2356042078,Guadalajara,Houston,mexican,29.729749,-95.42369,Unknown,Unknown,Unknown
2356085833,Café Express,Houston,american,29.729946,-95.437454,yes,no,Unknown
2356444426,Annie's Hamburgers,Houston,burger,29.663227,-95.463765,yes,no,Unknown
2356462301,Gugliani's,Houston,italian,29.689558,-95.46519,Unknown,Unknown,Unknown
2392226676,Tacos A Go Go,Houston,mexican,29.7819002,-95.3898742,Unknown,Unknown,"Mo-Th 07:00-22:00, Fr 07:00-02:00, Sa 08:00-02:00, Su 08:00-21:00"
2404974408,Niko Niko's,Houston,greek,29.7627074,-95.3621281,yes,Unknown,Mo-Fr 07:00-21:00; Sa-Su 08:00-21:00
2405398627,Costa Brava Bistro,Houston,Unknown,29.7051177,-95.4694691,Unknown,Unknown,Unknown
2408160688,Pronto Cusino,Houston,italian,29.705819,-95.426676,yes,no,Unknown
2413715286,Freds Italian,Houston,italian,29.707078,-95.412262,Unknown,Unknown,Unknown
2434582437,Perry's Steakhouse and Grille,Houston,steak_house,29.752735,-95.408213,Unknown,Unknown,Unknown
2458398312,Pepper Tree Veggie Cuisine,Houston,asian,29.732293,-95.439316,Unknown,Unknown,Unknown
2571482804,Duck and Bao,Houston,asian,29.7606083,-95.4181333,Unknown,Unknown,Unknown
2587387927,Armando's,Houston,Unknown,29.742409,-95.41975,Unknown,Unknown,Unknown
2587388735,Shanghai River Restaurant,Houston,Unknown,29.741935,-95.416601,Unknown,Unknown,Unknown
2627550027,Chuck E. Cheese's,Houston,pizza,29.721895,-95.440587,Unknown,Unknown,Unknown
2627568674,Skeeter's,Houston,american;mexican,29.722191,-95.440976,Unknown,Unknown,Unknown
2647696381,The Egg and I,Houston,breakfast,29.6895666,-95.4643168,Unknown,Unknown,Unknown
2653695567,Pizza Hut,Houston,Unknown,29.672764,-95.275922,Unknown,Unknown,Unknown
2699335822,Christian’s Tailgate,Houston,burger,29.781927,-95.3896764,Unknown,Unknown,"Su-We 11:00-24:00, Th-Sa 11:00-02:00"
2700185353,Barnaby's Cafe,Houston,american,29.7633189,-95.3622116,Unknown,Unknown,Mo-Th 11:00-15:00; Fr-Sa 11:00-20:00
2700275156,Frank's Pizza,Houston,pizza,29.7613726,-95.3625415,yes,yes,"Su-We 11:00-22:00, Th 11:00-01:00, Fr-Sa 11:00-03:00"
2752882617,Fat Bao,Houston,chinese,29.735139,-95.418083,Unknown,Unknown,Unknown
2752883916,Luna Pizzaria,Houston,pizza,29.735123,-95.417782,Unknown,Unknown,Unknown
2824454495,100% Taquito,Houston,mexican,29.7287308,-95.4309947,Unknown,Unknown,Unknown
2824454496,Thai Bistro,Houston,thai,29.7287541,-95.4305012,Unknown,Unknown,Unknown
2843095901,Sushi King,Houston,sushi,29.735141,-95.418411,Unknown,Unknown,Unknown
2848422202,Sorrel Urban Bistro,Houston,Unknown,29.738867,-95.413419,Unknown,Unknown,Unknown
2936765501,Chacho's Grill,Houston,mexican,29.678459,-95.421968,Unknown,Unknown,Unknown
2984978152,Postino Montrose,Houston,Unknown,29.7465518,-95.3902781,Unknown,Unknown,Unknown
3009789353,Hungry Like The Wolf,Houston,Unknown,29.7671866,-95.3917245,Unknown,Unknown,"Tu 11:00-24:00, We-Th 11:00-22:00, Fr 11:00-24:00, Sa 10:00-24:00, Su 11:00-18:00"
3021516553,China Stix,Houston,chinese,29.7049514,-95.4265689,Unknown,Unknown,Sa-Su 12:00-21:30;Mo-Fr 11:00-20:30
3240776418,Pei Wei,Houston,asian,29.8120037,-95.4221872,Unknown,Unknown,Unknown
3269102482,Chilosos Taco House,Houston,mexican,29.8043204,-95.3908882,Unknown,Unknown,Tu-Sa 07:30-15:00; Su 08:30-14:30
3489972593,Gotham Pizza,Houston,pizza,29.7495249,-95.3751133,Unknown,Unknown,Unknown
3529370601,Oporto Fooding House,Houston,portuguese,29.7531325,-95.380196,Unknown,Unknown,Unknown
3531902320,Local Foods,Houston,Unknown,29.7194905,-95.4165267,Unknown,Unknown,Unknown
3531902321,Thai Spice,Houston,thai,29.7196547,-95.416577,Unknown,Unknown,Unknown
3633249753,Table 7 Bistro,Houston,american,29.7581757,-95.3630325,Unknown,Unknown,Mo-We 06:30-22:00; Th-Fr 06:30-22:30; Sa 07:00-22:30; Su 07:00-22:00
3633283346,Sapporo Sushi & Bat,Houston,sushi,29.7632214,-95.3620814,Unknown,Unknown,Unknown
3633298150,The Big Casino Bar,Houston,latin_american,29.7624484,-95.3613586,Unknown,Unknown,Unknown
3633298407,Hearsay Gastro Lounge,Houston,Unknown,29.7630107,-95.3616013,Unknown,Unknown,"Mo-Th 11:00-24:00; Fr 11:00-02:00, Sa 12:00-02:00, Su 10:00-22:00"
3633343230,Moon Tower Inn,Houston,hot_dog,29.7543105,-95.3409715,Unknown,Unknown,"Mo-Th 12:00-02:00, Fr-Sa 12:00-03:00, Su 12:00-24:00"
3633482901,Sambuca,Houston,Unknown,29.76054,-95.3631907,Unknown,Unknown,"Mo-We 11:00-23:00, Th 11:00-24:00, Fr 11:00-01:00, Sa 16:00-01:00, Su 16:00-23:00"
3637695799,Jason's Deli,Houston,sandwich,29.757519,-95.3654597,Unknown,Unknown,Mo-Fr 07:00-15:00
3638003786,Winnie's,Houston,Unknown,29.7388028,-95.3795223,yes,Unknown,Unknown
3649225880,La Madeleine,Houston,french,29.7764377,-95.3824414,Unknown,Unknown,Mo-Su 08:00-20:00
3655084792,Bodegas Taco Shop,Houston,mexican,29.7236671,-95.3877275,Unknown,Unknown,Mo-Th 10:00-22:00; Su 10:00-22:00; Fr-Sa 10:00-24:00
3662137314,Torchy's Tacos,Houston,Unknown,29.7169295,-95.4151375,Unknown,Unknown,Unknown
3679718627,Murphy's Deli,Houston,Unknown,29.7191977,-95.3376724,Unknown,Unknown,Unknown
3679718628,Pink's Pizza,Houston,italian,29.7226439,-95.3372,Unknown,Unknown,Unknown
3679718629,Pizza Hut,Houston,pizza,29.7190663,-95.3377251,Unknown,Unknown,Unknown
3679780826,Moody Towers Dining Commons,Houston,pizza;italian;burger;regional;chinese;sandwich;mexican;indian;chicken;american;seafood,29.7175235,-95.3423427,Unknown,Unknown,24/7
3684468273,Wingstop,Houston,wings,29.7224321,-95.3519714,Unknown,Unknown,Unknown
3687498736,El Greco Greek,Houston,Unknown,29.7272674,-95.3209052,Unknown,Unknown,Unknown
3690532932,McAlister's Deli,Houston,sandwich,29.7185367,-95.3397006,Unknown,Unknown,Unknown
3699076904,Ray's BBQ Shack,Houston,Unknown,29.7064839,-95.3436962,Unknown,Unknown,Unknown
3708360310,Ostioneria Michoacan,Houston,Unknown,29.7164776,-95.3157082,Unknown,Unknown,Unknown
3708629744,Chinese Buffet,Houston,chinese,29.711581,-95.3135741,Unknown,Unknown,Unknown
3708629750,Julio's Mexican Grill,Houston,Unknown,29.7120058,-95.314965,Unknown,Unknown,Unknown
3746593297,Perbacco,Houston,italian,29.7601901,-95.3651729,no,Unknown,Unknown
3789917426,The Cajun Shop,Houston,Unknown,29.7447607,-95.359894,Unknown,Unknown,Unknown
3797613681,Pizza Hut,Houston,pizza,29.7518735,-95.3554905,Unknown,Unknown,Unknown
3797613684,Vitingho Restaurant,Houston,asian,29.7520609,-95.3556728,Unknown,Unknown,Unknown
3798973890,Boudreaux's Cajun Kitchen,Houston,Unknown,29.7003128,-95.2961486,Unknown,Unknown,Unknown
3798973891,Cicis,Houston,pizza;buffet,29.6962472,-95.2972852,Unknown,Unknown,Unknown
3798973909,Son Nam,Houston,Unknown,29.7002406,-95.2957208,Unknown,Unknown,Unknown
3798973914,Vietnamese Cuisine,Houston,vietnamese,29.7002482,-95.2958652,Unknown,Unknown,Unknown
3803935861,China Star,Houston,Unknown,29.7017484,-95.2978596,Unknown,Unknown,Unknown
3821283643,Pizza Patron,Houston,pizza,29.7169128,-95.2941371,Unknown,Unknown,Unknown
3829947815,Los Chinos Rico,Houston,chinese,29.6997066,-95.2866964,Unknown,Unknown,Unknown
3830978580,Pizza Hut,Houston,pizza,29.7033713,-95.2957697,Unknown,Unknown,Unknown
3830978583,Vstar,Houston,chinese,29.7034603,-95.2960411,Unknown,Unknown,Unknown
3907087151,Dimassi's Mediterranean Buffet,Houston,greek;buffet,29.7327805,-95.4659304,yes,yes,Su-Th 11:00-21:00; Fr-Sa 11:00-22:00
3914677265,Miri's Kitchen Persian,Houston,persian,29.7609974,-95.4202809,Unknown,Unknown,Unknown
4021617088,Pink's Pizza,Houston,pizza,29.8177017,-95.4098872,yes,Unknown,"Su-Th 11:00-22:00; Fr,Sa 11:00-23:00"
4040879530,Simply Phở,Houston,vietnamese,29.743861,-95.3776454,yes,Unknown,Mo-Su 10:00-22:00
4040987257,The Boot,Houston,cajun,29.8034886,-95.4205897,Unknown,Unknown,Unknown
4040987272,Bernadine's,Houston,seafood,29.8019276,-95.4109947,Unknown,Unknown,Unknown
4040987273,Hunky Dory,Houston,american,29.8021254,-95.4108479,Unknown,Unknown,Unknown
4040987274,Vietnam Restaurant,Houston,vietnamese,29.8029447,-95.4082276,Unknown,Unknown,Unknown
4040987276,Laredo Taqueria,Houston,mexican,29.7700789,-95.4050434,Unknown,Unknown,Unknown
4040987287,Miyako,Houston,japanese,29.7702821,-95.4076781,Unknown,Unknown,"Mo-Th 11:30-23:00; Fr 11:30-24:00, Sa 12:00-24:00, Su 12:00-23:00"
4040988394,Buffalo Wild Wings,Houston,wings,29.7695605,-95.4002708,yes,Unknown,"Mo-Th 11:00-01:00, Fr-Sa 11:00-02:00, Su 11:00-24:00"
4040988398,Star Pizza,Houston,pizza,29.7700613,-95.3962089,Unknown,yes,Su-Th 11:00-22:00; Fr-Sa 11:00-23:00
4040988399,Urban Eats,Houston,Unknown,29.7695952,-95.394786,Unknown,Unknown,Mo-Th 08:00-21:00; Fr 08:00-23:00; Sa 09:00-23:00; Su 10:00-15:00
4040988410,KA Sushi,Houston,sushi,29.8031008,-95.410536,Unknown,Unknown,Unknown
4040988411,Hugs & Donuts,Houston,donut,29.8030951,-95.4107421,Unknown,Unknown,Unknown
4040988412,Fat Cat Creamery,Houston,ice_cream,29.8030954,-95.4106849,Unknown,Unknown,Unknown
4040988416,Torchy's Tacos,Houston,tacos,29.8027058,-95.4034662,Unknown,Unknown,Mo-Th 07:00-22:00; Fr 07:00-23:00; Sa 08:00-23:00; Su 08:00-22:00
4040988417,Harold's,Houston,Unknown,29.8027092,-95.4033847,Unknown,Unknown,Unknown
4040988423,CAVA,Houston,mediterranean,29.8037522,-95.4012092,yes,Unknown,Unknown
4040988430,Shade,Houston,Unknown,29.8026613,-95.4011867,Unknown,Unknown,Unknown
4067907478,Demeris Barbeque,Houston,barbecue,29.8005039,-95.4482566,Unknown,Unknown,Unknown
4080694422,Avalon Diner,Houston,Unknown,29.7419327,-95.4168812,yes,Unknown,Mo-Fr 06:30-16:00; Sa-Su 07:00-16:00
4170360163,Conservatory,Houston,Unknown,29.760363,-95.3615432,Unknown,Unknown,"Su-We 11:00-24:00, Th 11:00-02:00, Fr-Sa 11:00-03:00"
4227206589,Dimassi's Mediterranean Buffet,Houston,mediterranean;buffet,29.6891682,-95.4129677,Unknown,Unknown,Unknown
4264282189,Taqueria Elena 2 taco truck,Houston,mexican,29.7166835,-95.3150992,Unknown,Unknown,Unknown
4424671100,Becks Prime,Houston,burger,29.7732626,-95.4333134,Unknown,Unknown,06:00-22:00
4432731829,Antone's Import Co.,Houston,Unknown,29.6915926,-95.412102,Unknown,Unknown,Unknown
4582232543,Poké Fresh,Houston,sushi,29.758101,-95.370137,Unknown,Unknown,Mo-Fr 09:30-18:30; Sa-Su off
4666237389,Somboon Thai Kitchen,Houston,thai,29.7765006,-95.4114297,Unknown,Unknown,"13:00-15:00,17:00-21:00"
4736456636,Fajita Pete’s,Houston,Unknown,29.761766,-95.419713,Unknown,Unknown,Unknown
4738874886,The Honey Hole,Houston,Unknown,29.7432498,-95.4602067,Unknown,Unknown,Unknown
4738874889,Grand Lux Cafe,Houston,Unknown,29.7411202,-95.462946,Unknown,Unknown,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 10:00-24:00; Su 10:00-23:00
4849814823,B&B Butchers,Houston,steak_house,29.767862,-95.3764426,Unknown,Unknown,Mo-We 11:00-23:00; Th-Sa 11:00-24:00; Su 11:00-22:00
4849819921,Taste Kitchen + Bar,Houston,Unknown,29.76096,-95.3619869,Unknown,Unknown,Unknown
4849819922,The Pass & Provisions,Houston,Unknown,29.7587752,-95.3856423,Unknown,Unknown,Unknown
4849820121,True Food Kitchen,Houston,american,29.7498579,-95.4625164,Unknown,Unknown,Unknown
4849843122,Adair Kitchen,Houston,american,29.7490172,-95.4665814,Unknown,Unknown,Unknown
4857798721,Pappas BBQ,Houston,barbecue,29.7581914,-95.3692405,Unknown,Unknown,Mo-Fr 06:00-19:00
4859816222,Otto's,Houston,burger;breakfast;barbecue;coffee_shop,29.7574413,-95.3704044,Unknown,Unknown,Unknown
5154912061,House of Blues,Houston,american,29.7538517,-95.3639653,Unknown,Unknown,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00
5160024125,Narin's Bombay Brasserie,Houston,indian,29.7357431,-95.4582462,Unknown,Unknown,Unknown
5189157915,Barbacana,Houston,Unknown,29.763563,-95.3608003,Unknown,Unknown,Unknown
5189167892,La Calle Tacos,Houston,tacos,29.7634792,-95.3606743,Unknown,Unknown,"Mo-We 07:00-22:00, Th-Fr 07:00-03:00, Sa 09:00-03:00, Su 09:00-22:00"
5191074290,Stanton's City Bites,Houston,burger,29.7709364,-95.3721326,Unknown,Unknown,Tu-Th 11:00-20:00; Fr-Sa 11:00-21:00
5194175427,Baby Barnaby's Cafe,Houston,breakfast,29.7482751,-95.3882641,Unknown,Unknown,Mo-Fr 07:00-12:00; Sa-Su 08:00-14:00
5194187227,Barnaby's Cafe,Houston,Unknown,29.7482657,-95.3884224,Unknown,Unknown,Mo-Su 11:00-22:00
5194400463,Barnaby's Cafe,Houston,Unknown,29.7818237,-95.3890885,Unknown,Unknown,Mo 11:00-22:00; Tu-Fr 07:00-22:00; Sa-Su 08:00-22:00
5218695774,Pondicheri,Houston,indian,29.7415173,-95.4194861,Unknown,Unknown,"Mo-Su 08:00-15:00, 17:00-22:00"
5218700817,Eddie V's,Houston,steak;seafood,29.7402794,-95.4190917,Unknown,Unknown,Su-Th 16:00-22:00; Fr-Sa 16:00-23:00
5218721621,La Tapatia,Houston,mexican,29.7339952,-95.4041551,Unknown,Unknown,"Su-Th 08:00-03:00, Fr-Sa 08:00-04:00"
5233623157,Govinda's Vegetarian Cuisine,Houston,indian,29.8178628,-95.4239037,Unknown,Unknown,"Mo-Su 11:00-13:00, 17:00-21:00"
5236995723,Killer Noodle Tsujita,Houston,Unknown,29.8025859,-95.4104689,Unknown,Unknown,Unknown
5263006709,green seed vegan,Houston,Unknown,29.7304001,-95.3764556,Unknown,Unknown,Unknown
5269850821,Mary'z,Houston,mediterranean;lebanese,29.7707276,-95.4064408,Unknown,Unknown,Unknown
5272982709,Tamale Joint,Houston,Unknown,29.8169843,-95.443574,Unknown,Unknown,Mo-Sa 08:00-19:00; Su 08:00-16:00
5301174092,Einstein Brothers,Houston,Unknown,29.7216629,-95.3436742,Unknown,Unknown,Unknown
5455251504,Xochi,Houston,oaxaca;mexican,29.754635,-95.35882,Unknown,Unknown,Unknown
5604621743,Kolache Factory,Houston,Unknown,29.6946442,-95.4136011,Unknown,Unknown,Unknown
5604621746,Glazed the Doughnut Cafe,Houston,Unknown,29.6935482,-95.4115661,Unknown,Unknown,Unknown
5604621749,Freebirds World Burrito,Houston,Unknown,29.6919848,-95.4122769,Unknown,Unknown,Unknown
5604621750,Pizza Hut,Houston,pizza,29.6919033,-95.41223,Unknown,Unknown,Unknown
5604621751,Viet's Express,Houston,Unknown,29.6917939,-95.4121683,Unknown,Unknown,Unknown
5604621752,Akashi Asian Sushi Cuisine & Wine Bar,Houston,asian;japanese,29.6915785,-95.4131297,Unknown,Unknown,Unknown
5604621753,Russo's New York Pizza,Houston,pizza,29.6889777,-95.4131124,Unknown,Unknown,Unknown
5604621755,Asahi Sushi,Houston,asian;japanese,29.6886936,-95.4131519,Unknown,Unknown,Unknown
5604621769,Pepperoni's,Houston,pizza,29.6917264,-95.4171793,Unknown,Unknown,Unknown
5625146591,Donna Maria,Houston,mexican,29.7578881,-95.3432259,Unknown,Unknown,Tu-Fr 07:00-13:30; Sa-Su 07:30-13:30
5703182724,Sorrento Ristorante,Houston,italian,29.7442487,-95.3870534,yes,Unknown,"Mo-Fr 11:00-22:00, Sa 17:00-23:00, Su 11:00-21:00"
5757159960,Rodeo Goat,Houston,burger,29.74992,-95.356344,Unknown,Unknown,Su-Th 11:00-24:00; Fr-Sa 11:00-23:00
5757175836,Solecita,Houston,Unknown,29.761438,-95.3624825,Unknown,Unknown,Unknown
5757196350,Irma's Southwest Grill,Houston,Unknown,29.7578208,-95.3594124,Unknown,Unknown,"Mo-Fr 11:00-15:00, 17:00-21:00; Sa 17:00-21:00"
5757223159,El Pueblito Patio,Houston,mexican,29.7341732,-95.3985911,Unknown,Unknown,"Mo-Th 11:00-22:00, Fr 11:00-01:00, Sa 09:00-01:00, Su 09:00-23:00"
5757264922,Maggiano's Little Italy,Houston,italian,29.745192,-95.4604598,Unknown,Unknown,Mo-Th 11:00-22:00; Fr 11:00-23:00; Sa 10:30-23:00; Su 10:30-21:00
5759329784,Pad Thai,Houston,thai,29.762478,-95.364199,Unknown,Unknown,"Mo-Sa 11:00-15:00, 17:00-21:00"
5759372530,Roost,Houston,Unknown,29.744864,-95.407402,Unknown,Unknown,Mo-Th 16:00-22:00; Fr-Sa 16:00-23:00
5759410007,BB's Tex-Orleans,Houston,Unknown,29.7441986,-95.3885032,Unknown,Unknown,Unknown
5759425353,Phil & Derek's Restaurant & Jazz Lounge,Houston,Unknown,29.7443186,-95.3654024,Unknown,Unknown,Mo-Fr 11:00-24:00; Sa 10:30-24:00; Su 10:30-16:00
5792984859,The Studewood Cantine,Houston,mexican,29.7915632,-95.3881333,Unknown,Unknown,"Mo-Th 11:00-22:00; Fr,Sa 11:00-23:00; Su 11:00-21:00"
5865442525,Oishii,Houston,sushi,29.7331057,-95.4368638,Unknown,Unknown,"Tu-Fr 11:00-22:00, Sa 12:00-22:00"
5867045588,Pizza Hut,Houston,pizza,29.8275307,-95.4313889,yes,yes,"Mo-Th,Su 11:00-23:00; Fr-Sa 11:00-24:00"
5871825985,Union Kitchen - Washington,Houston,Unknown,29.7708445,-95.4228832,Unknown,Unknown,Unknown
5872581869,Sushi on Post Oak,Houston,sushi,29.7451127,-95.4599682,Unknown,Unknown,Mo 11:00-22:00; Tu-We 11:00-23:00; Th-Fr 11:00-24:00
5902127549,Dolce Bacio Café,Houston,Unknown,29.7413216,-95.4195243,Unknown,Unknown,Unknown
5902807684,Snap Kitchen,Houston,Unknown,29.7333618,-95.418971,Unknown,Unknown,Unknown
5902808485,Kata Robata,Houston,Unknown,29.7335268,-95.4196027,Unknown,Unknown,Unknown
5914634368,Bacco Wine and Spirits,Houston,american,29.727577,-95.4209152,Unknown,Unknown,"Mo-Sa 16:00-02:00, Su 16:00-23:00"
5938092218,North Italia,Houston,Unknown,29.7486206,-95.4621617,Unknown,Unknown,Unknown
5938092220,rise No 2,Houston,french,29.7499629,-95.46267,Unknown,Unknown,Unknown
6038505105,Cafe Ginger,Houston,chinese,29.7542945,-95.4020514,Unknown,Unknown,Su-Th 10:00-21:30; Fr-Sa 10:00-22:30
6066505046,The District,Houston,Unknown,29.7599178,-95.362833,Unknown,Unknown,Mo-Su 10:30-22:00
6081105749,Star Sailor,Houston,coffee_shop;american;grill,29.801213,-95.4307123,Unknown,Unknown,Unknown
